Coronavirus: Funding for virus-hunting program restored - Los Angeles Times	2943
'We've been muzzled': CDC sources say #FuckingMORON putting politics ahead of science	264
NY coronavirus deaths jumped by 731 Monday, the biggest daily increase from	4274
Spain coronavirus: Black market and price gouging hinders fight - CNN	189
Factbox: Coronavirus cases reported at 13 of Amazons U.S. warehouses	5026
Florida and Georgia facing scrutiny for their falsified Covid-19 data reporting - CNN 	237
Trump backs allowing federal government to take equity stakes in firms that receive coronavirus bailout - The Washington Post	2983
ICU's are under strain as NYCs new #coronavirus patients are sicker than ever	5517
...New York City authorities began reporting the deaths of people who were suspected of having covid-19 but never tested.	4889
#Coronavirus in #Europe : Migrants in #Poland being hit hardest by life on lockdown	2164
'I won't survive': Iranian scientist in US detention says Ice will let #Covid19 kill many #US #Iran	314
Hidden Toll: #Mexico Ignores Wave of #Coronavirus Deaths in Capital - // more lies from this government.	1962
19 Nurses at Santa Monica hospital suspended for refusing to work with PPE	3472
For Californias arts community, coronavirus has collided with a new law that impacts freelancers and independent contractors	2628
Americas Right-wing Redneck-style CPAC meeting, 1 attendee tested positive for #coronavirus during Trump Pence visit.	4275
Activists ask prisons to release at-risk inmates to prevent coronavirus deaths - Los Angeles Times	6309
Standoff continues over small business relief as Dems push for national Covid-19 testing strategy	4414
Amex may waive your credit card interest and late fees if youre affected by coronavirus	7204
At least 100 UK health workers have died from #coronavirus, figures show	4206
Number of #nursinghomes with publicly reported cases of the coronavirus soars	1065
Elite hackers target #WHO as #coronavirus #cyberattacks spike! #COVID19	785
Beset by chaos: Allegations raise questions over Montos management of the government PPE stocks during coronavirus outbreak  .	1433
Google reports slowest revenue growth in 5 years as #Coronavirus pandemic hits advertising	7236
#Deforestation of #Brazil's #Amazon has soared under cover of the #coronavirus, #satellite #images show.	701
Vile Trump family separation policy returns under cover of the coronavirus	4409
Staggering: Coronavirus antibody testing shows Los Angeles Country, CA, outbreak is fifty-five times higher than reported cases	1574
Acting Navy secretary Modly quits after he ripped captain pleading for help over coronavirus	5129
37 percent of NYC coronavirus patients had kidney failure #SmartNews	6646
How California veterans homes minimized coronavirus impact - Los Angeles Times	10056
[Reuters] Oil crashes after Saudi Arabia declares price war amid coronavirus	10013
Italy closes most shops and restaurants as coronavirus death toll jumps 30% in 24 hours - CNBC	2088
Look how Trump's mouthpiece changed its spots after Donald Trump declared a state of emergency,	1122
President signed into law the Families First #Coronavirus Response Act:It includes:Free coronavirus testingPaid sick leaveFamily leaveFood assistance+Unemployment insurance+Medicaid funding for states	9436
Even in the richest countries, #coronavirus has left families in hunger; for the poorest, it could mean starvation.	312
Thousands disregarded health guidance over the weekend despite rising #coronavirus cases in more than a dozen states - CNN #USA	182
Comrades, the 100,000 tests were never important, as the media continuously informed everyone.	9957
U.S. coronavirus cases top 1 million as projected death toll rises | Article [AMP] | Reuters	2330
500,000 government funding for project that could revolutionise screening | The Guardian	716
The irony of living on a tax-free island but requesting a 500 million government bailout...	1864
There is nothing in the English regulations about social distancing. #coronavirusuk #coronavirus	9127
Jefferies Group CFO Peg Broadbent dies of Coronavirus complications	7845
As CDC projects daily deaths to double by the end of May.	10249
Florida coronavirus death in Rep. Matt Gaetzs district comes days after criticisms shame	1661
Similar plea made in the US Integral Ad Science told CNBC that coronavirus is now its most-blocked keyword, surpassing Trump.	9236
Report: Mexico City coronavirus toll may be 3 times higher - Los Angeles Times	6492
South Korea stocks drop beyond 5% amid virus fears; Philippines plummets nearly 18% from	4825
Historic $2.2 trillion coronavirus bill passes U.S. House, headed to Trump	1310
Evictions rising in Covid-19 crisis, warns shadow housing secretary	1663
Pelosi: $3 trillion coronavirus relief bill is a 'big ticket' for a 'big problem'	9471
Half of parents with young children facing money woes - UK survey | World news | The Guardian	7193
Privatisation is at the heart of the UK's disastrous coronavirus response.	482
Middle-age persons account for most of positive #coronavirus tests in #Houston region, analysis finds	7557
#umassnewsliteracy Trump lies and continues to blame Obama for a lack of medical supplies during these trying times.	5249
Need to ramp up testing-Missouri coronavirus: More than 370 workers at a pork plant tested positive were asymptomatic - CNN	8420
Isolationism sucks!Coronavirus Vaccine Research Gets $8 Billion in Pledges From World Leaders - The New York Times	693
The #coronavirus bailout $1 to you$3333333333.33 to the bankers#BailOutPeopleNotCorporations #bailout #Covid_19	4389
Thousands disregarded health guidance over the weekend despite rising coronavirus cases in more than a dozen statescc: ://	182
Partly false claim:a 1981 book predicted the coronavirus 2019...	3304
Federal judge rules Texans afraid of catching #COVID19 can vote by mail	46
Fallen is Babylon #Coronavirus #BankruptcyThese companies have filed for bankruptcy since the coronavirus pandemic has started	8306
Former Trump campaign chairman Paul Manafort released from prison among coronavirus concerns	1301
The Trump administration ignored that document and pursued its own course when confronted with a once-a-century health crisis.	411
Mortality rates drop sharply in parts of India, bucking #coronavirus trend  &amp;	948
Walmart joins retailers limiting numbers of customers in stores, imposes one-way store traffic to limit encounters #COVID19	10253
In other news, Senate Majority Leader Mitch McConnell said the Senate will not take up #Coronavirus legislation until AFTER their recess	5615
UK sells government bond with negative yield for first time | Business | The Guardian	1189
FBI, DHS warn Chinese hacking threatens the U.S. #coronavirus response	7461
Trump and his #TrumpVolk literally want to kill ICE detainees.	314
Some US state leaders move toward reopening while death toll nearly doubles in a week - #covid19	1465
Dow tanks nearly 1,000 points on coronavirus fears	4766
I just threw up in my mouth... Trump to order U.S. meat plants to stay open amid pandemic #vegan #plantbased	7521
What the...?Pence's office blocks public health officials from appearing on CNN - CNN	342
Bledsoe County Correctional Complex coronavirus cases now up to 576 according to the New York Times	501
17 recruits at LAPD training academy contract coronavirus - Los Angeles Times	5515
'It's appalling': Bodies moved in broad daylight at makeshift NYC coronavirus morgue	6247
38 percent of those sick enough to be hospitalized were younger than 55.	2327
Delays in SBA loans for independent contractors, self-employed workers #coronavirus	1942
#Trump #properties furlough nearly 2,000 workers amid coronavirus pandemic - #coronavirus #covid19 #pandemic #realestate #business #ecomony #news	1247
Nurses protest coronavirus working conditions, say hospitals aren't protecting them	132
#COVID19 #coronavirus #pandemic hits poor, migrant non-citizen workers hardest in #UAE and other #Gulf states. #humanrights	7130
UK has Europe's second-highest COVID-19 death toll, new figures show - Reuters	9631
China lied, delayed so they could hoard Med supplies.	3010
Spain: doctors lack protection as 514 people die with coronavirus in one day	2794
Not content with 40,000 gun deaths a years pro gun activists now trying to kill you with coronavirus too. #NoRA	2484
Mark Esper confirms hospital ships won't treat coronavirus patients and will take weeks to deploy - CNNPolitics	567
#ShameontheNavy says it was close to criminal for Navy to oust captain who warned of coronavirus outbreak on aircraft carr	8459
Procter &amp; Gamble US sales surged 10% as consumers stocked up ahead of coronavirus outbreak - CNBC	7290
Thousands of cancer patients could die early due to delays	3488
More than 1,000 New York City police officers have the coronavirus from	2344
Uber lays off 600 people in India as the coronavirus pandemic hurts business #CNN #tech	886
Ive never seen offer zero percent financing for seven years. #COVID19	3213
Lockdown leads to older native species reclaiming territory previously abandoned	4294
Nationalized medicine: England only has 15 beds for worst coronavirus cases | Society | The Guardian -	2555
Tesco unlikely to profit from Covid-19 lockdown sales boom - CNN	10244
#Teachers can legally refuse to return when schools reopen unless they get the same protections against #coronavirus as other frontline staff#lockdown #COVID19	9170
